"proteinSearched","gene","EnsemblID","EntrezSummary","GeneCardsSummary","UniProtKB_Summary","todaysDate"
"ecm","MMP2","ENSG00000087245","This gene is a member of the matrix metalloproteinase (MMP) gene family, that are zinc-dependent enzymes capable of cleaving components of the extracellular matrix and molecules involved in signal transduction. The protein encoded by this gene is a gelatinase A, type IV collagenase, that contains three fibronectin type II repeats in its catalytic site that allow binding of denatured type IV and V collagen and elastin. Unlike most MMP family members, activation of this protein can occur on the cell membrane. This enzyme can be activated extracellularly by proteases, or, intracellulary by its S-glutathiolation with no requirement for proteolytical removal of the pro-domain. This protein is thought to be involved in multiple pathways including roles in the nervous system, endometrial menstrual breakdown, regulation of vascularization, and metastasis. Mutations in this gene have been associated with Winchester syndrome and Nodulosis-Arthropathy-Osteolysis (NAO) syndrome. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Oct 2014]","                                            MMP2 (Matrix Metallopeptidase 2) is a Protein Coding gene.                                            Diseases associated with MMP2 include Multicentric Osteolysis, Nodulosis, And Arthropathy and Multicentric Osteolysis-Nodulosis-Arthropathy Spectrum.                                            Among its related pathways are Regulation of Wnt-mediated beta catenin signaling and target gene transcription and Degradation of the extracellular matrix.                                            Gene Ontology (GO) annotations related to this gene include serine-type endopeptidase activity and metallopeptidase activity.                                            An important paralog of this gene is MMP9.","Ubiquitinous metalloproteinase that is involved in diverse functions such as remodeling of the vasculature, angiogenesis, tissue repair, tumor invasion, inflammation, and atherosclerotic plaque rupture. As well as degrading extracellular matrix proteins, can also act on several nonmatrix proteins such as big endothelial 1 and beta-type CGRP promoting vasoconstriction. Also cleaves KISS at a Gly-|-Leu bond. Appears to have a role in myocardial cell death pathways. Contributes to myocardial oxidative stress by regulating the activity of GSK3beta. Cleaves GSK3beta in vitro. Involved in the formation of the fibrovascular tissues in association with MMP14.
                         MMP2_HUMAN,P08253
                         ","Wed Sep 09 08:36:30 2020"
"ecm","TNC","ENSG00000041982","This gene encodes an extracellular matrix protein with a spatially and temporally restricted tissue distribution. This protein is homohexameric with disulfide-linked subunits, and contains multiple EGF-like and fibronectin type-III domains. It is implicated in guidance of migrating neurons as well as axons during development, synaptic plasticity, and neuronal regeneration. [provided by RefSeq, Jul 2011]","                                            TNC (Tenascin C) is a Protein Coding gene.                                            Diseases associated with TNC include Deafness, Autosomal Dominant 56 and Autosomal Dominant Non-Syndromic Sensorineural Deafness Type Dfna.                                            Among its related pathways are Neuroscience and Integrin Pathway.                                            Gene Ontology (GO) annotations related to this gene include syndecan binding.                                            An important paralog of this gene is TNR.","Extracellular matrix protein implicated in guidance of migrating neurons as well as axons during development, synaptic plasticity as well as neuronal regeneration. Promotes neurite outgrowth from cortical neurons grown on a monolayer of astrocytes. Ligand for integrins alpha-8/beta-1, alpha-9/beta-1, alpha-V/beta-3 and alpha-V/beta-6. In tumors, stimulates angiogenesis by elongation, migration and sprouting of endothelial cells (PubMed:19884327).
                         TENA_HUMAN,P24821
                         ","Wed Sep 09 08:36:31 2020"
"ecm","COMP","ENSG00000105664","The protein encoded by this gene is a noncollagenous extracellular matrix (ECM) protein. It consists of five identical glycoprotein subunits, each with EGF-like and calcium-binding (thrombospondin-like) domains. Oligomerization results from formation of a five-stranded coiled coil and disulfides. Binding to other ECM proteins such as collagen appears to depend on divalent cations. Contraction or expansion of a 5 aa aspartate repeat and other mutations can cause pseudochondroplasia (PSACH) and multiple epiphyseal dysplasia (MED). [provided by RefSeq, Jul 2016]","                                            COMP (Cartilage Oligomeric Matrix Protein) is a Protein Coding gene.                                            Diseases associated with COMP include Pseudoachondroplasia and Epiphyseal Dysplasia, Multiple, 1.                                            Among its related pathways are Degradation of the extracellular matrix and Focal Adhesion.                                            Gene Ontology (GO) annotations related to this gene include calcium ion binding and protease binding.                                            An important paralog of this gene is THBS4.","May play a role in the structural integrity of cartilage via its interaction with other extracellular matrix proteins such as the collagens and fibronectin. Can mediate the interaction of chondrocytes with the cartilage extracellular matrix through interaction with cell surface integrin receptors. Could play a role in the pathogenesis of osteoarthritis. Potent suppressor of apoptosis in both primary chondrocytes and transformed cells. Suppresses apoptosis by blocking the activation of caspase-3 and by inducing the IAP family of survival proteins (BIRC3, BIRC2, BIRC5 and XIAP). Essential for maintaining a vascular smooth muscle cells (VSMCs) contractile/differentiated phenotype under physiological and pathological stimuli. Maintains this phenotype of VSMCs by interacting with ITGA7 (By similarity).
                         COMP_HUMAN,P49747
                         ","Wed Sep 09 08:36:32 2020"
"ecm","ITGB1","ENSG00000150093","Integrins are heterodimeric proteins made up of alpha and beta subunits. At least 18 alpha and 8 beta subunits have been described in mammals. Integrin family members are membrane receptors involved in cell adhesion and recognition in a variety of processes including embryogenesis, hemostasis, tissue repair, immune response and metastatic diffusion of tumor cells. This gene encodes a beta subunit. Multiple alternatively spliced transcript variants which encode different protein isoforms have been found for this gene. [provided by RefSeq, Jul 2008]","                                            ITGB1 (Integrin Subunit Beta 1) is a Protein Coding gene.                                            Diseases associated with ITGB1 include Gallbladder Cancer and Breast Cancer.                                            Among its related pathways are Integrin Pathway and Signaling by GPCR.                                            Gene Ontology (GO) annotations related to this gene include protein heterodimerization activity and signaling receptor binding.                                            An important paralog of this gene is ITGB3.","Integrins alpha-1/beta-1, alpha-2/beta-1, alpha-10/beta-1 and alpha-11/beta-1 are receptors for collagen. Integrins alpha-1/beta-1 and alpha-2/beta-2 recognize the proline-hydroxylated sequence G-F-P-G-E-R in collagen. Integrins alpha-2/beta-1, alpha-3/beta-1, alpha-4/beta-1, alpha-5/beta-1, alpha-8/beta-1, alpha-10/beta-1, alpha-11/beta-1 and alpha-V/beta-1 are receptors for fibronectin. Alpha-4/beta-1 recognizes one or more domains within the alternatively spliced CS-1 and CS-5 regions of fibronectin. Integrin alpha-5/beta-1 is a receptor for fibrinogen. Integrin alpha-1/beta-1, alpha-2/beta-1, alpha-6/beta-1 and alpha-7/beta-1 are receptors for lamimin. Integrin alpha-6/beta-1 (ITGA6:ITGB1) is present in oocytes and is involved in sperm-egg fusion (By similarity). Integrin alpha-4/beta-1 is a receptor for VCAM1. It recognizes the sequence Q-I-D-S in VCAM1. Integrin alpha-9/beta-1 is a receptor for VCAM1, cytotactin and osteopontin. It recognizes the sequence A-E-I-D-G-I-E-L in cytotactin. Integrin alpha-3/beta-1 is a receptor for epiligrin, thrombospondin and CSPG4. Alpha-3/beta-1 may mediate with LGALS3 the stimulation by CSPG4 of endothelial cells migration. Integrin alpha-V/beta-1 is a receptor for vitronectin. Beta-1 integrins recognize the sequence R-G-D in a wide array of ligands. Isoform 2 interferes with isoform 1 resulting in a dominant negative effect on cell adhesion and migration (in vitro). When associated with alpha-7/beta-1 integrin, regulates cell adhesion and laminin matrix deposition. Involved in promoting endothelial cell motility and angiogenesis. Involved in osteoblast compaction through the fibronectin fibrillogenesis cell-mediated matrix assembly process and the formation of mineralized bone nodules. May be involved in up-regulation of the activity of kinases such as PKC via binding to KRT1. Together with KRT1 and RACK1, serves as a platform for SRC activation or inactivation. Plays a mechanistic adhesive role during telophase, required for the successful completion of cytokinesis. Integrin alpha-3/beta-1 provides a docking site for FAP (seprase) at invadopodia plasma membranes in a collagen-dependent manner and hence may participate in the adhesion, formation of invadopodia and matrix degradation processes, promoting cell invasion. ITGA4:ITGB1 binds to fractalkine (CX3CL1) and may act as its coreceptor in CX3CR1-dependent fractalkine signaling (PubMed:23125415, PubMed:24789099). ITGA4:ITGB1 and ITGA5:ITGB1 bind to PLA2G2A via a site (site 2) which is distinct from the classical ligand-binding site (site 1) and this induces integrin conformational changes and enhanced ligand binding to site 1 (PubMed:18635536, PubMed:25398877). ITGA5:ITGB1 acts as a receptor for fibrillin-1 (FBN1) and mediates R-G-D-dependent cell adhesion to FBN1 (PubMed:12807887, PubMed:17158881). ITGA5:ITGB1 is a receptor for IL1B and binding is essential for IL1B signaling (PubMed:29030430). ITGA5:ITGB3 is a receptor for soluble CD40LG and is required for CD40/CD40LG signaling (PubMed:31331973).
                         ITB1_HUMAN,P05556
                         ","Wed Sep 09 08:36:33 2020"
"ecm","ITGB3","ENSG00000259207","The ITGB3 protein product is the integrin beta chain beta 3. Integrins are integral cell-surface proteins composed of an alpha chain and a beta chain. A given chain may combine with multiple partners resulting in different integrins. Integrin beta 3 is found along with the alpha IIb chain in platelets. Integrins are known to participate in cell adhesion as well as cell-surface mediated signalling. [provided by RefSeq, Jul 2008]","                                            ITGB3 (Integrin Subunit Beta 3) is a Protein Coding gene.                                            Diseases associated with ITGB3 include Glanzmann Thrombasthenia and Bleeding Disorder, Platelet-Type, 16.                                            Among its related pathways are Monoamine Transport and RET signaling.                                            Gene Ontology (GO) annotations related to this gene include identical protein binding and protease binding.                                            An important paralog of this gene is ENSG00000259753.","Integrin alpha-V/beta-3 (ITGAV:ITGB3) is a receptor for cytotactin, fibronectin, laminin, matrix metalloproteinase-2, osteopontin, osteomodulin, prothrombin, thrombospondin, vitronectin and von Willebrand factor. Integrin alpha-IIb/beta-3 (ITGA2B:ITGB3) is a receptor for fibronectin, fibrinogen, plasminogen, prothrombin, thrombospondin and vitronectin. Integrins alpha-IIb/beta-3 and alpha-V/beta-3 recognize the sequence R-G-D in a wide array of ligands. Integrin alpha-IIb/beta-3 recognizes the sequence H-H-L-G-G-G-A-K-Q-A-G-D-V in fibrinogen gamma chain. Following activation integrin alpha-IIb/beta-3 brings about platelet/platelet interaction through binding of soluble fibrinogen. This step leads to rapid platelet aggregation which physically plugs ruptured endothelial surface. Fibrinogen binding enhances SELP expression in activated platelets (By similarity). ITGAV:ITGB3 binds to fractalkine (CX3CL1) and acts as its coreceptor in CX3CR1-dependent fractalkine signaling (PubMed:23125415, PubMed:24789099). ITGAV:ITGB3 binds to NRG1 (via EGF domain) and this binding is essential for NRG1-ERBB signaling (PubMed:20682778). ITGAV:ITGB3 binds to FGF1 and this binding is essential for FGF1 signaling (PubMed:18441324). ITGAV:ITGB3 binds to FGF2 and this binding is essential for FGF2 signaling (PubMed:28302677). ITGAV:ITGB3 binds to IGF1 and this binding is essential for IGF1 signaling (PubMed:19578119). ITGAV:ITGB3 binds to IGF2 and this binding is essential for IGF2 signaling (PubMed:28873464). ITGAV:ITGB3 binds to IL1B and this binding is essential for IL1B signaling (PubMed:29030430). ITGAV:ITGB3 binds to PLA2G2A via a site (site 2) which is distinct from the classical ligand-binding site (site 1) and this induces integrin conformational changes and enhanced ligand binding to site 1 (PubMed:18635536, PubMed:25398877). ITGAV:ITGB3 acts as a receptor for fibrillin-1 (FBN1) and mediates R-G-D-dependent cell adhesion to FBN1 (PubMed:12807887). In brain, plays a role in synaptic transmission and plasticity. Involved in the regulation of the serotonin neurotransmission, is required to localize to specific compartments within the synapse the serotonin receptor SLC6A4 and for an appropriate reuptake of serotonin. Controls excitatory synaptic strength by regulating GRIA2-containing AMPAR endocytosis, which affects AMPAR abundance and composition (By similarity). ITGAV:ITGB3 act as a receptor for CD40LG (PubMed:31331973).
                         ITB3_HUMAN,P05106
                         ","Wed Sep 09 08:36:34 2020"
"ecm","HPSE","ENSG00000173083","Heparan sulfate proteoglycans are major components of the basement membrane and extracellular matrix. The protein encoded by this gene is an enzyme that cleaves heparan sulfate proteoglycans to permit cell movement through remodeling of the extracellular matrix. In addition, this cleavage can release bioactive molecules from the extracellular matrix. Several transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Sep 2011]","                                            HPSE (Heparanase) is a Protein Coding gene.                                            Diseases associated with HPSE include Kyphoscoliotic Heart Disease and Urofacial Syndrome 1.                                            Among its related pathways are Glycosaminoglycan degradation and Proteoglycans in cancer.                                            Gene Ontology (GO) annotations related to this gene include protein dimerization activity and syndecan binding.                                            An important paralog of this gene is HPSE2.","Endoglycosidase that cleaves heparan sulfate proteoglycans (HSPGs) into heparan sulfate side chains and core proteoglycans. Participates in extracellular matrix (ECM) degradation and remodeling. Selectively cleaves the linkage between a glucuronic acid unit and an N-sulfo glucosamine unit carrying either a 3-O-sulfo or a 6-O-sulfo group. Can also cleave the linkage between a glucuronic acid unit and an N-sulfo glucosamine unit carrying a 2-O-sulfo group, but not linkages between a glucuronic acid unit and a 2-O-sulfated iduronic acid moiety. It is essentially inactive at neutral pH but becomes active under acidic conditions such as during tumor invasion and in inflammatory processes. Facilitates cell migration associated with metastasis, wound healing and inflammation. Enhances shedding of syndecans, and increases endothelial invasion and angiogenesis in myelomas. Acts as procoagulant by increasing the generation of activation factor X in the presence of tissue factor and activation factor VII. Increases cell adhesion to the extracellular matrix (ECM), independent of its enzymatic activity. Induces AKT1/PKB phosphorylation via lipid rafts increasing cell mobility and invasion. Heparin increases this AKT1/PKB activation. Regulates osteogenesis. Enhances angiogenesis through up-regulation of SRC-mediated activation of VEGF. Implicated in hair follicle inner root sheath differentiation and hair homeostasis.
                         HPSE_HUMAN,Q9Y251
                         ","Wed Sep 09 08:36:35 2020"
"ecm","MMP1","ENSG00000196611","This gene encodes a member of the peptidase M10 family of matrix metalloproteinases (MMPs). Proteins in this family are involved in the breakdown of extracellular matrix in normal physiological processes, such as embryonic development, reproduction, and tissue remodeling, as well as in disease processes, such as arthritis and metastasis. The encoded preproprotein is proteolytically processed to generate the mature protease. This secreted protease breaks down the interstitial collagens, including types I, II, and III. The gene is part of a cluster of MMP genes on chromosome 11. Mutations in this gene are associated with chronic obstructive pulmonary disease (COPD). Alternative splicing results in multiple transcript variants, at least one of which encodes an isoform that is proteolytically processed. [provided by RefSeq, Jan 2016]","                                            MMP1 (Matrix Metallopeptidase 1) is a Protein Coding gene.                                            Diseases associated with MMP1 include Epidermolysis Bullosa Dystrophica, Autosomal Recessive and Recessive Dystrophic Epidermolysis Bullosa.                                            Among its related pathways are G-protein signaling Ras family GTPases in kinase cascades (scheme) and Degradation of the extracellular matrix.                                            Gene Ontology (GO) annotations related to this gene include calcium ion binding and metallopeptidase activity.                                            An important paralog of this gene is MMP8.","Cleaves collagens of types I, II, and III at one site in the helical domain. Also cleaves collagens of types VII and X (PubMed:2557822, PubMed:2153297, PubMed:1645757). In case of HIV infection, interacts and cleaves the secreted viral Tat protein, leading to a decrease in neuronal Tat's mediated neurotoxicity (PubMed:16807369).
                         MMP1_HUMAN,P03956
                         ","Wed Sep 09 08:36:39 2020"
"ecm","ITGA2","ENSG00000164171","This gene encodes the alpha subunit of a transmembrane receptor for collagens and related proteins. The encoded protein forms a heterodimer with a beta subunit and mediates the adhesion of platelets and other cell types to the extracellular matrix. Loss of the encoded protein is associated with bleeding disorder platelet-type 9. Antibodies against this protein are found in several immune disorders, including neonatal alloimmune thrombocytopenia. This gene is located adjacent to a related alpha subunit gene. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2012]","                                            ITGA2 (Integrin Subunit Alpha 2) is a Protein Coding gene.                                            Diseases associated with ITGA2 include Fetal And Neonatal Alloimmune Thrombocytopenia and Bleeding Disorder, Platelet-Type, 9.                                            Among its related pathways are Integrin Pathway and Interleukin-11 Signaling Pathway.                                            Gene Ontology (GO) annotations related to this gene include protein heterodimerization activity and integrin binding.                                            An important paralog of this gene is ITGA1.","Integrin alpha-2/beta-1 is a receptor for laminin, collagen, collagen C-propeptides, fibronectin and E-cadherin. It recognizes the proline-hydroxylated sequence G-F-P-G-E-R in collagen. It is responsible for adhesion of platelets and other cells to collagens, modulation of collagen and collagenase gene expression, force generation and organization of newly synthesized extracellular matrix.
                         ITA2_HUMAN,P17301
                         ","Wed Sep 09 08:36:40 2020"
"ecm","ITGAV","ENSG00000138448","The product of this gene belongs to the integrin alpha chain family. Integrins are heterodimeric integral membrane proteins composed of an alpha subunit and a beta subunit that function in cell surface adhesion and signaling. The encoded preproprotein is proteolytically processed to generate light and heavy chains that comprise the alpha V subunit. This subunit associates with beta 1, beta 3, beta 5, beta 6 and beta 8 subunits. The heterodimer consisting of alpha V and beta 3 subunits is also known as the vitronectin receptor. This integrin may regulate angiogenesis and cancer progression. Alternative splicing results in multiple transcript variants. Note that the integrin alpha 5 and integrin alpha V subunits are encoded by distinct genes. [provided by RefSeq, Oct 2015]","                                            ITGAV (Integrin Subunit Alpha V) is a Protein Coding gene.                                            Diseases associated with ITGAV include West Nile Virus and Herpes Simplex.                                            Among its related pathways are Integrin Pathway and Signaling by GPCR.                                            Gene Ontology (GO) annotations related to this gene include protease binding and voltage-gated calcium channel activity.                                            An important paralog of this gene is ITGA8.","The alpha-V (ITGAV) integrins are receptors for vitronectin, cytotactin, fibronectin, fibrinogen, laminin, matrix metalloproteinase-2, osteopontin, osteomodulin, prothrombin, thrombospondin and vWF. They recognize the sequence R-G-D in a wide array of ligands. ITGAV:ITGB3 binds to fractalkine (CX3CL1) and may act as its coreceptor in CX3CR1-dependent fractalkine signaling (PubMed:23125415). ITGAV:ITGB3 binds to NRG1 (via EGF domain) and this binding is essential for NRG1-ERBB signaling (PubMed:20682778). ITGAV:ITGB3 binds to FGF1 and this binding is essential for FGF1 signaling (PubMed:18441324). ITGAV:ITGB3 binds to FGF2 and this binding is essential for FGF2 signaling (PubMed:28302677). ITGAV:ITGB3 binds to IGF1 and this binding is essential for IGF1 signaling (PubMed:19578119). ITGAV:ITGB3 binds to IGF2 and this binding is essential for IGF2 signaling (PubMed:28873464). ITGAV:ITGB3 binds to IL1B and this binding is essential for IL1B signaling (PubMed:29030430). ITGAV:ITGB3 binds to PLA2G2A via a site (site 2) which is distinct from the classical ligand-binding site (site 1) and this induces integrin conformational changes and enhanced ligand binding to site 1 (PubMed:18635536, PubMed:25398877). ITGAV:ITGB3 and ITGAV:ITGB6 act as a receptor for fibrillin-1 (FBN1) and mediate R-G-D-dependent cell adhesion to FBN1 (PubMed:12807887, PubMed:17158881). Integrin alpha-V/beta-6 or alpha-V/beta-8 (ITGAV:ITGB6 or ITGAV:ITGB8) mediates R-G-D-dependent release of transforming growth factor beta-1 (TGF-beta-1) from regulatory Latency-associated peptide (LAP), thereby playing a key role in TGF-beta-1 activation (PubMed:15184403, PubMed:22278742, PubMed:28117447). ITGAV:ITGB3 act as a receptor for CD40LG (PubMed:31331973).
                         ITAV_HUMAN,P06756
                         ","Wed Sep 09 08:36:41 2020"
"ecm","MMP9","ENSG00000100985","Proteins of the matrix metalloproteinase (MMP) family are involved in the breakdown of extracellular matrix in normal physiological processes, such as embryonic development, reproduction, and tissue remodeling, as well as in disease processes, such as arthritis and metastasis. Most MMP's are secreted as inactive proproteins which are activated when cleaved by extracellular proteinases. The enzyme encoded by this gene degrades type IV and V collagens. Studies in rhesus monkeys suggest that the enzyme is involved in IL-8-induced mobilization of hematopoietic progenitor cells from bone marrow, and murine studies suggest a role in tumor-associated tissue remodeling. [provided by RefSeq, Jul 2008]","                                            MMP9 (Matrix Metallopeptidase 9) is a Protein Coding gene.                                            Diseases associated with MMP9 include Metaphyseal Anadysplasia 2 and Metaphyseal Anadysplasia.                                            Among its related pathways are Regulation of Wnt-mediated beta catenin signaling and target gene transcription and Transcriptional misregulation in cancer.                                            Gene Ontology (GO) annotations related to this gene include identical protein binding and metalloendopeptidase activity.                                            An important paralog of this gene is MMP2.","May play an essential role in local proteolysis of the extracellular matrix and in leukocyte migration. Could play a role in bone osteoclastic resorption. Cleaves KiSS1 at a Gly-|-Leu bond. Cleaves type IV and type V collagen into large C-terminal three quarter fragments and shorter N-terminal one quarter fragments. Degrades fibronectin but not laminin or Pz-peptide.
                         MMP9_HUMAN,P14780
                         ","Wed Sep 09 08:36:43 2020"
"ecm","LAMB1","ENSG00000091136","Laminins, a family of extracellular matrix glycoproteins, are the major noncollagenous constituent of basement membranes. They have been implicated in a wide variety of biological processes including cell adhesion, differentiation, migration, signaling, neurite outgrowth and metastasis. Laminins are composed of 3 non identical chains: laminin alpha, beta and gamma (formerly A, B1, and B2, respectively) and they form a cruciform structure consisting of 3 short arms, each formed by a different chain, and a long arm composed of all 3 chains. Each laminin chain is a multidomain protein encoded by a distinct gene. Several isoforms of each chain have been described. Different alpha, beta and gamma chain isomers combine to give rise to different heterotrimeric laminin isoforms which are designated by Arabic numerals in the order of their discovery, i.e. alpha1beta1gamma1 heterotrimer is laminin 1. The biological functions of the different chains and trimer molecules are largely unknown, but some of the chains have been shown to differ with respect to their tissue distribution, presumably reflecting diverse functions in vivo. This gene encodes the beta chain isoform laminin, beta 1. The beta 1 chain has 7 structurally distinct domains which it shares with other beta chain isomers. The C-terminal helical region containing domains I and II are separated by domain alpha, domains III and V contain several EGF-like repeats, and domains IV and VI have a globular conformation. Laminin, beta 1 is expressed in most tissues that produce basement membranes, and is one of the 3 chains constituting laminin 1, the first laminin isolated from Engelbreth-Holm-Swarm (EHS) tumor. A sequence in the beta 1 chain that is involved in cell attachment, chemotaxis, and binding to the laminin receptor was identified and shown to have the capacity to inhibit metastasis. [provided by RefSeq, Aug 2011]","                                            LAMB1 (Laminin Subunit Beta 1) is a Protein Coding gene.                                            Diseases associated with LAMB1 include Lissencephaly 5 and Pierson Syndrome.                                            Among its related pathways are Integrin Pathway and Cell adhesion_Plasmin signaling.                                            Gene Ontology (GO) annotations related to this gene include enzyme binding and integrin binding.                                            An important paralog of this gene is LAMB2.","Binding to cells via a high affinity receptor, laminin is thought to mediate the attachment, migration and organization of cells into tissues during embryonic development by interacting with other extracellular matrix components. Involved in the organization of the laminar architecture of cerebral cortex. It is probably required for the integrity of the basement membrane/glia limitans that serves as an anchor point for the endfeet of radial glial cells and as a physical barrier to migrating neurons. Radial glial cells play a central role in cerebral cortical development, where they act both as the proliferative unit of the cerebral cortex and a scaffold for neurons migrating toward the pial surface.
                         LAMB1_HUMAN,P07942
                         ","Wed Sep 09 08:36:45 2020"
"ecm","SERPINE1","ENSG00000106366","This gene encodes a member of the serine proteinase inhibitor (serpin) superfamily. This member is the principal inhibitor of tissue plasminogen activator (tPA) and urokinase (uPA), and hence is an inhibitor of fibrinolysis. Defects in this gene are the cause of plasminogen activator inhibitor-1 deficiency (PAI-1 deficiency), and high concentrations of the gene product are associated with thrombophilia. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Sep 2009]","                                            SERPINE1 (Serpin Family E Member 1) is a Protein Coding gene.                                            Diseases associated with SERPINE1 include Plasminogen Activator Inhibitor-1 Deficiency and Hepatic Veno-Occlusive Disease.                                            Among its related pathways are Transcriptional activity of SMAD2/SMAD3-SMAD4 heterotrimer and E2F transcription factor network.                                            Gene Ontology (GO) annotations related to this gene include signaling receptor binding and protease binding.                                            An important paralog of this gene is SERPINE2.","Serine protease inhibitor. Inhibits TMPRSS7 (PubMed:15853774). Is a primary inhibitor of tissue-type plasminogen activator (PLAT) and urokinase-type plasminogen activator (PLAU). As PLAT inhibitor, it is required for fibrinolysis down-regulation and is responsible for the controlled degradation of blood clots (PubMed:8481516, PubMed:9207454, PubMed:17912461). As PLAU inhibitor, it is involved in the regulation of cell adhesion and spreading (PubMed:9175705). Acts as a regulator of cell migration, independently of its role as protease inhibitor (PubMed:15001579, PubMed:9168821). It is required for stimulation of keratinocyte migration during cutaneous injury repair (PubMed:18386027). It is involved in cellular and replicative senescence (PubMed:16862142). Plays a role in alveolar type 2 cells senescence in the lung (By similarity). Is involved in the regulation of cementogenic differentiation of periodontal ligament stem cells, and regulates odontoblast differentiation and dentin formation during odontogenesis (PubMed:25808697, PubMed:27046084).
                         PAI1_HUMAN,P05121
                         ","Wed Sep 09 08:36:47 2020"
"ecm","MMP14","ENSG00000157227","Proteins of the matrix metalloproteinase (MMP) family are involved in the breakdown of extracellular matrix in normal physiological processes, such as embryonic development, reproduction, and tissue remodeling, as well as in disease processes, such as arthritis and metastasis. Most MMP's are secreted as inactive proproteins which are activated when cleaved by extracellular proteinases. However, the protein encoded by this gene is a member of the membrane-type MMP (MT-MMP) subfamily; each member of this subfamily contains a potential transmembrane domain suggesting that these proteins are expressed at the cell surface rather than secreted. This protein activates MMP2 protein, and this activity may be involved in tumor invasion. [provided by RefSeq, Jul 2008]","                                            MMP14 (Matrix Metallopeptidase 14) is a Protein Coding gene.                                            Diseases associated with MMP14 include Winchester Syndrome and Multicentric Osteolysis-Nodulosis-Arthropathy Spectrum.                                            Among its related pathways are Degradation of the extracellular matrix and Development Endothelin-1/EDNRA signaling.                                            Gene Ontology (GO) annotations related to this gene include DNA-binding transcription factor activity and metalloendopeptidase activity.                                            An important paralog of this gene is MMP15.","Endopeptidase that degrades various components of the extracellular matrix such as collagen. Activates progelatinase A. Essential for pericellular collagenolysis and modeling of skeletal and extraskeletal connective tissues during development (By similarity). May be involved in actin cytoskeleton reorganization by cleaving PTK7 (PubMed:20837484). Acts as a positive regulator of cell growth and migration via activation of MMP15. Involved in the formation of the fibrovascular tissues in association with pro-MMP2 (PubMed:12714657). Cleaves ADGRB1 to release vasculostatin-40 which inhibits angiogenesis (PubMed:22330140).
                         MMP14_HUMAN,P50281
                         ","Wed Sep 09 08:36:51 2020"
"ecm","TNXB","ENSG00000168477","This gene encodes a member of the tenascin family of extracellular matrix glycoproteins. The tenascins have anti-adhesive effects, as opposed to fibronectin which is adhesive. This protein is thought to function in matrix maturation during wound healing, and its deficiency has been associated with the connective tissue disorder Ehlers-Danlos syndrome. This gene localizes to the major histocompatibility complex (MHC) class III region on chromosome 6. It is one of four genes in this cluster which have been duplicated. The duplicated copy of this gene is incomplete and is a pseudogene which is transcribed but does not encode a protein. The structure of this gene is unusual in that it overlaps the CREBL1 and CYP21A2 genes at its 5' and 3' ends, respectively. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]","                                            TNXB (Tenascin XB) is a Protein Coding gene.                                            Diseases associated with TNXB include Ehlers-Danlos Syndrome, Classic-Like and Vesicoureteral Reflux 8.                                            Among its related pathways are Degradation of the extracellular matrix and Focal Adhesion.                                            Gene Ontology (GO) annotations related to this gene include heparin binding and collagen binding.                                            An important paralog of this gene is TNC.","Appears to mediate interactions between cells and the extracellular matrix. Substrate-adhesion molecule that appears to inhibit cell migration. Accelerates collagen fibril formation. May play a role in supporting the growth of epithelial tumors.
                         TENX_HUMAN,P22105
                         ","Wed Sep 09 08:36:52 2020"
"ecm","ITGB5","ENSG00000082781","This gene encodes a beta subunit of integrin, which can combine with different alpha chains to form a variety of integrin heterodimers. Integrins are integral cell-surface receptors that participate in cell adhesion as well as cell-surface mediated signaling. The alphav beta5 integrin is involved in adhesion to vitronectin. [provided by RefSeq, Aug 2017]","                                            ITGB5 (Integrin Subunit Beta 5) is a Protein Coding gene.                                            Diseases associated with ITGB5 include Villous Adenocarcinoma and Osteopetrosis, Autosomal Dominant 2.                                            Among its related pathways are Integrin Pathway and Degradation of the extracellular matrix.                                            Gene Ontology (GO) annotations related to this gene include integrin binding.                                            An important paralog of this gene is ITGB3.","Integrin alpha-V/beta-5 (ITGAV:ITGB5) is a receptor for fibronectin. It recognizes the sequence R-G-D in its ligand.
                         ITB5_HUMAN,P18084
                         ","Wed Sep 09 08:36:55 2020"
